theta_power,alpha_power,beta_power,theta_rel_power,alpha_rel_power,beta_rel_power,alpha_beta_ratio,beta_alpha_ratio,theta_beta_ratio,dataset,subject,condition,segment_id,sfreq,source_file,mat_variable
13.892225584133541,95.17033156415069,56.66884418777959,0.06765405221889867,0.3587901815620151,0.19886340334924996,1.6794119048694505,0.5954465352427684,0.24514750182833442,alpha_waves,subject_08,eyes_closed,subject_08_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
17.23062303454233,114.97300232649567,62.26942845524439,0.06658879208677548,0.3720609808654589,0.21633082973292383,1.8463795987645795,0.5416004383221519,0.27671079471889504,alpha_waves,subject_08,eyes_closed,subject_08_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
18.451459887088703,134.91797110196126,55.04927630399455,0.06964156953580021,0.4431644533064804,0.1743189892737799,2.4508582157721976,0.4080203389835434,0.3351807893930382,alpha_waves,subject_08,eyes_closed,subject_08_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
19.746938690022226,120.41402559692165,61.78780048278255,0.07812482919429341,0.3730630308755921,0.19888841548948893,1.9488317217324092,0.5131279365213883,0.3195928409124141,alpha_waves,subject_08,eyes_closed,subject_08_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
95.16193939714796,21.7374779635909,40.0899722204005,0.09344617805204054,0.06976327882378938,0.16877148430762853,0.542217336646815,1.8442789125558718,2.373709287548988,alpha_waves,subject_08,eyes_open,subject_08_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
191.78280679711784,24.437588638124765,39.60909315519846,0.08469309910241468,0.05638112285066318,0.14502191136308462,0.6169691525724027,1.6208265775209592,4.841888352395734,alpha_waves,subject_08,eyes_open,subject_08_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
65.8785135811088,18.261077947624795,37.8187044621748,0.10574932858246344,0.07259196072981297,0.20097699464245045,0.48285836882351496,2.071000658922864,1.7419558527446886,alpha_waves,subject_08,eyes_open,subject_08_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
27.512468500373494,14.417718538553519,41.304123256345804,0.07319481131789693,0.08093073154479172,0.2048811280358339,0.3490624519269535,2.864816867238334,0.666094964166705,alpha_waves,subject_08,eyes_open,subject_08_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
37.1526910322656,20.227292623452882,42.063725954379805,0.06972536523998929,0.09395286246692777,0.18746557990304386,0.4808725847394,2.0795529454894135,0.8832477434965854,alpha_waves,subject_08,eyes_open,subject_08_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_08.mat,SIGNAL
6.863697190333066,13.021155266398106,37.316389097754424,0.06151959218015116,0.12836666933059745,0.3058722967495139,0.3489393154382487,2.865827826663645,0.1839325121289915,alpha_waves,subject_09,eyes_closed,subject_09_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
5.09526815788865,11.175803632314771,32.015484842892455,0.07852372532497305,0.14790278382663657,0.27794935381391306,0.3490749456757169,2.8647143325171713,0.15915011697908604,alpha_waves,subject_09,eyes_closed,subject_09_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
9.555778273759472,18.844926411205705,39.17688215189942,0.08183833334269008,0.196444841190908,0.28126809395079,0.4810215968217767,2.0789087363377394,0.2439136998372887,alpha_waves,subject_09,eyes_closed,subject_09_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
9.871119868260422,13.38368467165785,49.02854762426054,0.06351116773217194,0.1093909956865382,0.3013366023800604,0.2729773839972979,3.6633071405278157,0.2013341276986093,alpha_waves,subject_09,eyes_closed,subject_09_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
10.620537512436345,16.467480201239066,41.42665028993298,0.0707092433518211,0.15492047075493712,0.2889420146702269,0.3975093348360923,2.5156641929232983,0.256369690479584,alpha_waves,subject_09,eyes_closed,subject_09_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
14.545154893786718,6.19934443138537,35.48730922173733,0.07627778245735198,0.03848131789279974,0.22240435306940376,0.17469187062477706,5.724364828330927,0.4098691958554256,alpha_waves,subject_09,eyes_open,subject_09_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
17.74757518994812,8.542150028288516,42.769445762204136,0.08420699868626035,0.05068068755608848,0.2650203135009025,0.1997255254553033,5.006871293592616,0.4149592044896557,alpha_waves,subject_09,eyes_open,subject_09_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
26.110541425890222,13.22368479276591,39.89801278829438,0.07236353491573727,0.053889361062290364,0.15224927867627874,0.3314371786618219,3.0171630232836306,0.6544321283477582,alpha_waves,subject_09,eyes_open,subject_09_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
17.61973323320801,8.408902729225602,43.38006766440239,0.0782728407395667,0.04492616063191096,0.25929321128903826,0.1938425452509319,5.15882619424618,0.4061711791119756,alpha_waves,subject_09,eyes_open,subject_09_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
15.447382706795324,6.9158286106330475,41.88501754021268,0.07687802133677608,0.04531103242195301,0.2322195389405855,0.16511461655693904,6.056399008472917,0.3688044941598589,alpha_waves,subject_09,eyes_open,subject_09_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_09.mat,SIGNAL
10.199954933816855,47.7231713315651,42.71951239831452,0.06654923596220474,0.23237609839464424,0.22989571704736494,1.1171281845774736,0.8951524219023989,0.23876571527110993,alpha_waves,subject_10,eyes_closed,subject_10_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
15.410464900708105,56.53923299158896,44.44705426066666,0.07943879022449962,0.24393598764009997,0.19876211932531837,1.272058045961934,0.7861276481638515,0.3467151008552938,alpha_waves,subject_10,eyes_closed,subject_10_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
7.496090967433374,36.84695013392661,45.139121477107764,0.059007143428644236,0.23662293951731556,0.27183605523548626,0.8162974583502399,1.2250436281168617,0.16606639035353932,alpha_waves,subject_10,eyes_closed,subject_10_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
8.784929283426099,43.37773578472502,45.171172173020494,0.05894153360998004,0.24290208981076156,0.23263532523629327,0.9602968817938355,1.0413446288942996,0.19448087930454241,alpha_waves,subject_10,eyes_closed,subject_10_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
7.897926169140574,36.72047635035049,38.80232181660162,0.057793092949431635,0.23280236626847686,0.23281693652102392,0.9463473996197476,1.0566944025014045,0.2035426180543978,alpha_waves,subject_10,eyes_closed,subject_10_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
13.688676212692478,8.60715438834232,42.72348385367419,0.10731906508519763,0.07192732953171488,0.3082053509811659,0.20146190366453245,4.963717615142893,0.3204016849275493,alpha_waves,subject_10,eyes_open,subject_10_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
11.104915482556219,8.223452556274982,39.14091177123187,0.0997303101987249,0.07331943850947728,0.29169093750812736,0.2100986457428137,4.75966894724288,0.28371632085274834,alpha_waves,subject_10,eyes_open,subject_10_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
9.34043213293035,6.790978450742044,40.15805904047534,0.09844513184467191,0.07189327700019515,0.3348778031053111,0.16910624200978544,5.913442272237131,0.23259172271040013,alpha_waves,subject_10,eyes_open,subject_10_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
5.820404819935911,8.324479491262965,45.12286901895222,0.07673573789609517,0.10085702105938042,0.39557531204679763,0.18448471190443108,5.420503355952277,0.12899013175538843,alpha_waves,subject_10,eyes_open,subject_10_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
9.411796604072821,7.819803954231077,41.46313875164036,0.11190666811985475,0.08601739552343887,0.3348935683202021,0.18859652669014407,5.302324584390701,0.22699189900813396,alpha_waves,subject_10,eyes_open,subject_10_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_10.mat,SIGNAL
5.755773149836817,33.454561618262346,36.282564224311756,0.06671443544164343,0.2876166122232557,0.23867333694372767,0.9220561537887286,1.0845326457515008,0.15863744123079107,alpha_waves,subject_11,eyes_closed,subject_11_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
6.733587112811622,36.2260877791182,30.628030184856748,0.0686140716451045,0.2938686859500845,0.2119883184961468,1.182775632663053,0.8454688889290113,0.21985047919081177,alpha_waves,subject_11,eyes_closed,subject_11_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
5.509248660825251,30.341109114457442,26.04944788199081,0.070886807413181,0.2763057230845455,0.19711100047838478,1.1647505640775018,0.8585529218369106,0.21149195506112198,alpha_waves,subject_11,eyes_closed,subject_11_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
7.382533473721681,19.552638451912763,35.83616562366892,0.08105965886062919,0.15734291134079442,0.2378693527607893,0.545611901039942,1.8328045962595585,0.20600790696327986,alpha_waves,subject_11,eyes_closed,subject_11_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
6.121059952647869,43.314175178865476,34.80660552599961,0.06585053726422994,0.277404559547868,0.22315186648204244,1.244423997235516,0.8035846321040457,0.17585914685289905,alpha_waves,subject_11,eyes_closed,subject_11_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
10.424725157796605,6.9970198075433,32.16659361846047,0.10996084815256116,0.055796005640287284,0.2278349609766619,0.21752442582317696,4.597184873448254,0.32408545590645044,alpha_waves,subject_11,eyes_open,subject_11_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
6.204894106181843,7.216408134058755,29.89704722503829,0.08976237890755345,0.0739952307359121,0.2646278966527098,0.2413752796301198,4.142926324237571,0.20754203782991448,alpha_waves,subject_11,eyes_open,subject_11_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
7.0042458468019415,6.88660841368701,35.26033532769641,0.10629168393584501,0.0657400805457052,0.2811730428417899,0.19530751337686506,5.120130724670218,0.1986437673296891,alpha_waves,subject_11,eyes_open,subject_11_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
5.614192752664403,6.949343641980233,31.459425223269143,0.0803404426839037,0.07198757360541617,0.26521117309693415,0.22089862076818528,4.526963529796056,0.17845821126164935,alpha_waves,subject_11,eyes_open,subject_11_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
8.006835337069685,7.228585072364156,36.76134105969517,0.07728545668103758,0.061837767417089635,0.25399280078692926,0.19663551067480833,5.08555141727993,0.21780585545199532,alpha_waves,subject_11,eyes_open,subject_11_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_11.mat,SIGNAL
11.905934913696008,113.36752810278722,27.03950855476452,0.06957499132966963,0.47910020233544226,0.16828017639268023,4.192662299064123,0.2385119355363231,0.44031624648731543,alpha_waves,subject_12,eyes_closed,subject_12_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
9.426812129385578,125.68129945278658,25.690870137172734,0.05482702601528597,0.4956089043286015,0.13624232732113084,4.892060828680552,0.204412830301962,0.3669323802211484,alpha_waves,subject_12,eyes_closed,subject_12_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
9.757614217920604,135.7552402455384,25.92408907658494,0.056389986525102076,0.5383341320092369,0.13338373318731203,5.2366445680882,0.19096197708240398,0.37639178715573324,alpha_waves,subject_12,eyes_closed,subject_12_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
11.69972216506438,171.38345182035286,26.702191709292354,0.05724423434362878,0.5719428684201874,0.13020116655959696,6.4183290153184345,0.1558037921728984,0.4381558747101813,alpha_waves,subject_12,eyes_closed,subject_12_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
10.277746901106635,118.0680213465744,24.713686920894084,0.06383134934042237,0.5423593739640591,0.15010542717298553,4.777434533523588,0.20931736332185866,0.415872667401032,alpha_waves,subject_12,eyes_closed,subject_12_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
6.210173206884948,10.48380291696507,18.176129830726907,0.0998105883437318,0.16651900061485514,0.2860894717230872,0.5767896144338457,1.7337344067496965,0.34166641989904,alpha_waves,subject_12,eyes_open,subject_12_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
6.964085956748271,13.825047577732628,17.381298392142504,0.10855130013542988,0.21061186855633507,0.27398986682723603,0.7953978618755931,1.2572324467176887,0.4006654623624722,alpha_waves,subject_12,eyes_open,subject_12_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
8.853830625290257,17.5429903398162,18.69901230787612,0.08636915331934625,0.20099880285269267,0.2297852898578801,0.9381773780867594,1.065896517393338,0.4734918871389001,alpha_waves,subject_12,eyes_open,subject_12_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
5.687528237303171,20.47335179799704,19.679069099727677,0.08237293583463251,0.2695136313668929,0.26696716155550115,1.0403618023923356,0.9612040712186644,0.2890140894612534,alpha_waves,subject_12,eyes_open,subject_12_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
5.079629063682151,14.877477000724053,16.296981317804708,0.08353258453201715,0.24310354776049145,0.27352227570914256,0.9128977146503362,1.0954129733832205,0.3116914086495433,alpha_waves,subject_12,eyes_open,subject_12_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_12.mat,SIGNAL
9.120541993387008,14.993642796560632,22.774163904022455,0.10289620401782143,0.1627117624711209,0.25167737324732464,0.6583619429344558,1.5189213330629074,0.4004775776543746,alpha_waves,subject_13,eyes_closed,subject_13_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
9.436308433843521,19.75055549310306,22.5828332274319,0.11414142039693521,0.21554135355819606,0.26566859168656454,0.8745827104240721,1.14340243419061,0.4178531692108764,alpha_waves,subject_13,eyes_closed,subject_13_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
9.079735295173359,15.130909307516966,19.67815697488308,0.1292097152032471,0.19791545688862264,0.26848719107845237,0.7689190266562603,1.300527058549334,0.4614118744332685,alpha_waves,subject_13,eyes_closed,subject_13_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
10.394600108839306,23.851747469613667,22.917728342464834,0.11773699769818011,0.24313170319828495,0.2541776228481839,1.040755310176931,0.9608406416200866,0.45356153775409047,alpha_waves,subject_13,eyes_closed,subject_13_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
9.151999747410876,21.262409142852192,24.574757355726817,0.11254567477788495,0.22848769217838266,0.27878429561760754,0.8652133909227149,1.1557842383061745,0.37241465357857356,alpha_waves,subject_13,eyes_closed,subject_13_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
11.47514548987791,8.035188615272201,21.37345305706993,0.12390743061073115,0.09200251907757312,0.252315819709794,0.37594246441212914,2.6599814989337647,0.5368877672333631,alpha_waves,subject_13,eyes_open,subject_13_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
21.74450526508116,8.694355169155342,20.29363249769141,0.16950330555991489,0.09297777038128463,0.23323044272194074,0.42842774304422726,2.334115883565935,1.071493990420578,alpha_waves,subject_13,eyes_open,subject_13_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
12.906542421536601,6.847472529697442,20.34913610087716,0.09130579262126967,0.05791755149987395,0.1865277147236804,0.3364994216831614,2.9717733094393766,0.6342550542467316,alpha_waves,subject_13,eyes_open,subject_13_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
12.474875050459168,6.748166853302756,21.745891417144918,0.14175946325375097,0.08144517002889579,0.2617418554906409,0.31031916438164725,3.2224886980230196,0.5736658392685223,alpha_waves,subject_13,eyes_open,subject_13_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
11.736070259150354,7.1667143243503135,22.67508490040393,0.12195861058443552,0.08272752465431146,0.2643494579842751,0.3160611903253483,3.163944294996904,0.5175755817761358,alpha_waves,subject_13,eyes_open,subject_13_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_13.mat,SIGNAL
6.275615620583023,21.562077336716012,12.350117291697257,0.10380494171077423,0.31319484073520093,0.20486865860083475,1.7459006119083604,0.5727702901179584,0.5081421878318102,alpha_waves,subject_14,eyes_closed,subject_14_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
8.197555124180697,25.129967935172573,13.564672045898106,0.11361082280975937,0.3100425471026239,0.20235646273897354,1.8526041654482834,0.5397807144398339,0.6043312434272228,alpha_waves,subject_14,eyes_closed,subject_14_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
10.511085706474159,51.142892310742475,16.96053959423435,0.10008687053280894,0.4066903058502996,0.1775003210950824,3.0154047886616313,0.3316304344146662,0.6197376945511055,alpha_waves,subject_14,eyes_closed,subject_14_eyes_closed_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
17.261544450516308,55.790775878756776,18.540440079810693,0.1420402830732131,0.3966196987745259,0.15278414137661075,3.009139785171886,0.3323208861640859,0.9310212905524315,alpha_waves,subject_14,eyes_closed,subject_14_eyes_closed_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
12.850593839479902,54.01814278736977,15.75942551339618,0.12398664220252645,0.43936573191860423,0.14420236324592378,3.4276720773513367,0.29174319404925325,0.8154227340682906,alpha_waves,subject_14,eyes_closed,subject_14_eyes_closed_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
6.719520131322081,4.85704042132612,10.044951126445506,0.15022561129343653,0.11299253428039618,0.2169704086190282,0.4835305179871336,2.068121789215182,0.6689450298698639,alpha_waves,subject_14,eyes_open,subject_14_eyes_open_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
8.070400176389832,11.19743287515854,11.762556021807642,0.11703810198895878,0.1666880939366578,0.1728441842346324,0.9519557530181092,1.0504689916830647,0.6861093933518121,alpha_waves,subject_14,eyes_open,subject_14_eyes_open_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
8.418905912065686,14.558056585506336,11.96228565145022,0.1194389738338366,0.23795277004458487,0.19148588533493177,1.216996233804215,0.8216952297986514,0.703787399613245,alpha_waves,subject_14,eyes_open,subject_14_eyes_open_2,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
7.549493513312971,13.101654404344227,13.004382341556257,0.09344662803497922,0.2162889968917322,0.20222308822840407,1.0074799448549068,0.9925755893273517,0.5805345701954292,alpha_waves,subject_14,eyes_open,subject_14_eyes_open_3,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
11.792001413831109,12.921644159243403,12.521688775690702,0.11163077887272468,0.1663302521797419,0.14883612203197127,1.0319410097724304,0.9690476398649652,0.9417261221763368,alpha_waves,subject_14,eyes_open,subject_14_eyes_open_4,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_14.mat,SIGNAL
11.680564797995828,44.96921852261899,19.531122991036703,0.09978561801292112,0.40819142840750977,0.169668867334347,2.3024389607937104,0.4343220458948457,0.5980488066843734,alpha_waves,subject_15,eyes_closed,subject_15_eyes_closed_0,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_15.mat,SIGNAL
9.416462125756501,47.40283265242073,18.2616430402313,0.07690324821042754,0.36829903690520965,0.14416957403247344,2.5957594586635695,0.3852437084115551,0.5156415611131516,alpha_waves,subject_15,eyes_closed,subject_15_eyes_closed_1,512.0,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/alpha_waves/subject_15.mat,SIGNAL
